timestamp,frame_idx,stamp_idx,bg_x,bg_y,bg_z,bg_norm,ba_x,ba_y,ba_z,ba_norm
4.5,24,45,0.022239756904069288,0.029256704910363366,0.014379230791231039,0.03946294271226696,0.016015541844011535,0.001300975134448714,-0.0019188394043610805,0.01618246154073808
4.6,25,46,0.022254363322156048,0.02926175721270813,0.014361196427074573,0.039468355487238385,0.007925769171767438,0.009982192056618794,-0.00017463854222787048,0.012747253580273435
4.7,25,47,0.0222936067542544,0.029267423219603794,0.01432281274161874,0.03948075390440533,0.01795527400843818,0.005394834518924834,0.0008887300237700637,0.018769281959090202
4.8,25,48,0.022295414657069756,0.029262775194420183,0.01431412241748262,0.039475177357328396,0.013829300868786932,0.006839358286950436,0.0016054909282521282,0.015511414681369603
4.9,26,49,0.02230315647092205,0.029272020507211234,0.014306012398510093,0.039483464436233955,0.013871286507155058,0.005084964974185436,0.001566888165778845,0.014856803043600344
5.0,26,50,0.022298849897295563,0.0292748915761808,0.01430136023410628,0.03948147525213484,0.014559289921768073,0.0065848431049987215,0.0011525520463367828,0.01602065722631446
5.1,27,51,0.02231058719180404,0.029271842211692392,0.014300345337545527,0.03948547738197383,0.010927041554817498,0.008337536017145706,0.003639782057504183,0.01421839503615087
5.2,27,52,0.02233518413714217,0.02926252471544427,0.014278537127869553,0.03948458465874984,0.013373931264014113,0.010394621833087474,0.0031077923184137045,0.017221166441384397
5.3,27,53,0.02236807929796213,0.029258958008365067,0.014249359346357144,0.039490021992863056,0.013727907075884572,0.01197495600502122,0.00014663644184453032,0.018217478043142863
5.4,28,54,0.022401996570412416,0.029249459375717653,0.014234279766499143,0.039496772584395975,0.010828334572362664,0.014412917674705088,0.0016879254538465496,0.018106190042264384
5.5,28,55,0.022397660598465985,0.029258748415411266,0.01422709540871291,0.03949860507523053,0.013173603107770037,0.014282609041261505,0.0017680955137064618,0.01951058434830085
5.6,28,56,0.022380554697574703,0.02926934518820153,0.014225808318420288,0.039496296264708984,0.01712229476371736,0.013837949729711696,-0.0008244330957719131,0.022030468007444938
5.7,28,57,0.022361503421836054,0.029266543998138324,0.014237760641071052,0.0394877355764063,0.02034412422721664,0.013943689476491682,-0.0013149974096966833,0.024698969310008805
5.8,28,58,0.022353276211064615,0.029252853718871215,0.014253105434089119,0.03947846783477147,0.022389339130021016,0.014009018575367627,-0.0020713515500579713,0.02649199134395172
5.9,28,59,0.022349973100623557,0.029233845770141736,0.014257047042104311,0.03946393830412527,0.02394225824149133,0.01411912438163581,-0.0016493785660702072,0.02784424272018498
6.0,28,60,0.022348562409775424,0.029226563524568684,0.014245880303849608,0.0394537116488536,0.025766568007340625,0.013999343169551762,-0.002389631392906333,0.029421216396501155
6.1,28,61,0.022347052832778404,0.029215459388004832,0.014235916319678524,0.03944103384831638,0.025890496591512702,0.013215074708038801,-0.0017373498772065349,0.02911999996377073
6.2,28,62,0.022349639026794432,0.029227401643941664,0.01422880229560807,0.03944877927454534,0.026243887085385456,0.01281246343605721,-0.002063397080728869,0.029277268249676656
6.3,28,63,0.022349173709218916,0.02924198128620156,0.014235939617549933,0.0394618931606421,0.027239821423151206,0.011909288589824017,-0.003687847809329941,0.029957290387243964
6.4,29,64,0.022306921923486375,0.029249872334970138,0.0141721541374392,0.03942085425517696,0.058712741635593195,0.012588187231503865,-0.010490339417559802,0.060956506701409036
6.5,29,65,0.022219606351059715,0.029282942793889013,0.014225989989160675,0.03941548472666459,0.059723970838718776,0.008557928268293016,-0.009764832324950665,0.061119086865919235
6.6,29,66,0.022159332103095876,0.029282783724354493,0.014250965584831602,0.039390448613879366,0.06921385633404868,0.010081370489231835,-0.011832313255628734,0.07093796992126863
6.7,29,67,0.02214969177483528,0.029307997686806093,0.014232667584720459,0.03939716234333621,0.07519968667393456,0.011426786949594772,-0.01281616978614843,0.07713506688813296
6.8,29,68,0.022160313005657475,0.02929686138830123,0.014170830797363834,0.03937255395832943,0.08054894752708387,0.01136658211285137,-0.014442972125749921,0.08261919619842772
6.9,29,69,0.02220431772935414,0.02928781161885017,0.014177832040580284,0.03939312829185149,0.08525419321895723,0.012994356010630525,-0.01745911431567689,0.08798835958372093
